timestamp,close
2025-01-06T13:00:00+00:00,140.0385
2025-01-06T14:00:00+00:00,140.1460
2025-01-06T15:00:00+00:00,140.3219
2025-01-06T16:00:00+00:00,140.5650
2025-01-06T17:00:00+00:00,140.8736
2025-01-06T18:00:00+00:00,141.2455
2025-01-06T19:00:00+00:00,141.6781
2025-01-06T20:00:00+00:00,142.1686
2025-01-06T21:00:00+00:00,142.7134
2025-01-06T22:00:00+00:00,143.3087
2025-01-06T23:00:00+00:00,143.9505
2025-01-07T00:00:00+00:00,144.6343
2025-01-07T01:00:00+00:00,145.3553
2025-01-07T02:00:00+00:00,146.1085
2025-01-07T03:00:00+00:00,146.8888
2025-01-07T04:00:00+00:00,147.6907
2025-01-07T05:00:00+00:00,148.5085
2025-01-07T06:00:00+00:00,149.3368
2025-01-07T07:00:00+00:00,150.1696
2025-01-07T08:00:00+00:00,151.0013
2025-01-07T09:00:00+00:00,151.8260
2025-01-07T10:00:00+00:00,152.6380
2025-01-07T11:00:00+00:00,153.4318
2025-01-07T12:00:00+00:00,154.2017
2025-01-07T13:00:00+00:00,154.9424
2025-01-07T14:00:00+00:00,155.6489
2025-01-07T15:00:00+00:00,156.3161
2025-01-07T16:00:00+00:00,156.9395
2025-01-07T17:00:00+00:00,157.5148
2025-01-07T18:00:00+00:00,158.0378
2025-01-07T19:00:00+00:00,158.5051
2025-01-07T20:00:00+00:00,158.9134
2025-01-07T21:00:00+00:00,159.2598
2025-01-07T22:00:00+00:00,159.5420
2025-01-07T23:00:00+00:00,159.7579
2025-01-08T00:00:00+00:00,159.9061
2025-01-08T01:00:00+00:00,159.9855
2025-01-08T02:00:00+00:00,159.9956
2025-01-08T03:00:00+00:00,159.9364
2025-01-08T04:00:00+00:00,159.8082
2025-01-08T05:00:00+00:00,159.6119
2025-01-08T06:00:00+00:00,159.3490
2025-01-08T07:00:00+00:00,159.0211
2025-01-08T08:00:00+00:00,158.6306
2025-01-08T09:00:00+00:00,158.1802
2025-01-08T10:00:00+00:00,157.6731
2025-01-08T11:00:00+00:00,157.1127
2025-01-08T12:00:00+00:00,156.5029
2025-01-08T13:00:00+00:00,155.8480
2025-01-08T14:00:00+00:00,155.1525
2025-01-08T15:00:00+00:00,154.4212
2025-01-08T16:00:00+00:00,153.6593
2025-01-08T17:00:00+00:00,152.8719
2025-01-08T18:00:00+00:00,152.0647
2025-01-08T19:00:00+00:00,151.2431
2025-01-08T20:00:00+00:00,150.4128
2025-01-08T21:00:00+00:00,149.5798
2025-01-08T22:00:00+00:00,148.7496
2025-01-08T23:00:00+00:00,147.9281
2025-01-09T00:00:00+00:00,147.1210
2025-01-09T01:00:00+00:00,146.3338
2025-01-09T02:00:00+00:00,145.5721
2025-01-09T03:00:00+00:00,144.8412
2025-01-09T04:00:00+00:00,144.1460
2025-01-09T05:00:00+00:00,143.4915
2025-01-09T06:00:00+00:00,142.8821
2025-01-09T07:00:00+00:00,142.3222
2025-01-09T08:00:00+00:00,141.8155
2025-01-09T09:00:00+00:00,141.3657
2025-01-09T10:00:00+00:00,140.9757
2025-01-09T11:00:00+00:00,140.6484
2025-01-09T12:00:00+00:00,140.3860
2025-01-09T13:00:00+00:00,140.1904
2025-01-09T14:00:00+00:00,140.0628
2025-01-09T15:00:00+00:00,140.0041
2025-01-09T16:00:00+00:00,140.0149
2025-01-09T17:00:00+00:00,140.0949
2025-01-09T18:00:00+00:00,140.2437
2025-01-09T19:00:00+00:00,140.4603
2025-01-09T20:00:00+00:00,140.7430
2025-01-09T21:00:00+00:00,141.0899
2025-01-09T22:00:00+00:00,141.4988
2025-01-09T23:00:00+00:00,141.9666
2025-01-10T00:00:00+00:00,142.4901
2025-01-10T01:00:00+00:00,143.0658
2025-01-10T02:00:00+00:00,143.6896
2025-01-10T03:00:00+00:00,144.3572
2025-01-10T04:00:00+00:00,145.0640
2025-01-10T05:00:00+00:00,145.8050
2025-01-10T06:00:00+00:00,146.5752
2025-01-10T07:00:00+00:00,147.3691
2025-01-10T08:00:00+00:00,148.1813
2025-01-10T09:00:00+00:00,149.0061
2025-01-10T10:00:00+00:00,149.8378
2025-01-10T11:00:00+00:00,150.6706
2025-01-10T12:00:00+00:00,151.4988
2025-01-10T13:00:00+00:00,152.3165
2025-01-10T14:00:00+00:00,153.1182
2025-01-10T15:00:00+00:00,153.8983
2025-01-10T16:00:00+00:00,154.6513
2025-01-10T17:00:00+00:00,155.3720
2025-01-10T18:00:00+00:00,156.0554
2025-01-10T19:00:00+00:00,156.6968
2025-01-10T20:00:00+00:00,157.2917
2025-01-10T21:00:00+00:00,157.8360
2025-01-10T22:00:00+00:00,158.3260
2025-01-10T23:00:00+00:00,158.7581
2025-01-11T00:00:00+00:00,159.1295
2025-01-11T01:00:00+00:00,159.4374
2025-01-11T02:00:00+00:00,159.6799
2025-01-11T03:00:00+00:00,159.8553
2025-01-11T04:00:00+00:00,159.9622
2025-01-11T05:00:00+00:00,159.9999
2025-01-11T06:00:00+00:00,159.9683
2025-01-11T07:00:00+00:00,159.8675
2025-01-11T08:00:00+00:00,159.6982
2025-01-11T09:00:00+00:00,159.4616
2025-01-11T10:00:00+00:00,159.1593
2025-01-11T11:00:00+00:00,158.7934
2025-01-11T12:00:00+00:00,158.3666
2025-01-11T13:00:00+00:00,157.8816
2025-01-11T14:00:00+00:00,157.3420
2025-01-11T15:00:00+00:00,156.7514
2025-01-11T16:00:00+00:00,156.1139
2025-01-11T17:00:00+00:00,155.4340
2025-01-11T18:00:00+00:00,154.7164
2025-01-11T19:00:00+00:00,153.9660
2025-01-11T20:00:00+00:00,153.1882
2025-01-11T21:00:00+00:00,152.3882
2025-01-11T22:00:00+00:00,151.5716
2025-01-11T23:00:00+00:00,150.7441
2025-01-12T00:00:00+00:00,149.9115
2025-01-12T01:00:00+00:00,149.0795
2025-01-12T02:00:00+00:00,148.2538
2025-01-12T03:00:00+00:00,147.4403
2025-01-12T04:00:00+00:00,146.6445
2025-01-12T05:00:00+00:00,145.8721
2025-01-12T06:00:00+00:00,145.1283
2025-01-12T07:00:00+00:00,144.4182
2025-01-12T08:00:00+00:00,143.7470
2025-01-12T09:00:00+00:00,143.1191
2025-01-12T10:00:00+00:00,142.5390
2025-01-12T11:00:00+00:00,142.0107
2025-01-12T12:00:00+00:00,141.5378
2025-01-12T13:00:00+00:00,141.1236
2025-01-12T14:00:00+00:00,140.7711
2025-01-12T15:00:00+00:00,140.4826
2025-01-12T16:00:00+00:00,140.2602
2025-01-12T17:00:00+00:00,140.1053
2025-01-12T18:00:00+00:00,140.0192
2025-01-12T19:00:00+00:00,140.0023
2025-01-12T20:00:00+00:00,140.0548
2025-01-12T21:00:00+00:00,140.1763
2025-01-12T22:00:00+00:00,140.3660
2025-01-12T23:00:00+00:00,140.6226
2025-01-13T00:00:00+00:00,140.9442
2025-01-13T01:00:00+00:00,141.3287
2025-01-13T02:00:00+00:00,141.7734
2025-01-13T03:00:00+00:00,142.2752
2025-01-13T04:00:00+00:00,142.8306
2025-01-13T05:00:00+00:00,143.4357
2025-01-13T06:00:00+00:00,144.0864
2025-01-13T07:00:00+00:00,144.7782
2025-01-13T08:00:00+00:00,145.5062
2025-01-13T09:00:00+00:00,146.2654
2025-01-13T10:00:00+00:00,147.0505
2025-01-13T11:00:00+00:00,147.8560
2025-01-13T12:00:00+00:00,148.6765
2025-01-13T13:00:00+00:00,149.5061
2025-01-13T14:00:00+00:00,150.3392
2025-01-13T15:00:00+00:00,151.1699
2025-01-13T16:00:00+00:00,151.9925
2025-01-13T17:00:00+00:00,152.8013
2025-01-13T18:00:00+00:00,153.5906
2025-01-13T19:00:00+00:00,154.3550
2025-01-13T20:00:00+00:00,155.0892
2025-01-13T21:00:00+00:00,155.7880
2025-01-13T22:00:00+00:00,156.4467
2025-01-13T23:00:00+00:00,157.0606
2025-01-14T00:00:00+00:00,157.6256
2025-01-14T01:00:00+00:00,158.1376
2025-01-14T02:00:00+00:00,158.5931
2025-01-14T03:00:00+00:00,158.9890
2025-01-14T04:00:00+00:00,159.3225
2025-01-14T05:00:00+00:00,159.5913
2025-01-14T06:00:00+00:00,159.7936
2025-01-14T07:00:00+00:00,159.9278
2025-01-14T08:00:00+00:00,159.9932
2025-01-14T09:00:00+00:00,159.9892
2025-01-14T10:00:00+00:00,159.9159
2025-01-14T11:00:00+00:00,159.7737
2025-01-14T12:00:00+00:00,159.5638
2025-01-14T13:00:00+00:00,159.2874
2025-01-14T14:00:00+00:00,158.9466
2025-01-14T15:00:00+00:00,158.5437
2025-01-14T16:00:00+00:00,158.0815
2025-01-14T17:00:00+00:00,157.5632
2025-01-14T18:00:00+00:00,156.9924
2025-01-14T19:00:00+00:00,156.3731
2025-01-14T20:00:00+00:00,155.7095
2025-01-14T21:00:00+00:00,155.0064
2025-01-14T22:00:00+00:00,154.2684
2025-01-14T23:00:00+00:00,153.5009
2025-01-15T00:00:00+00:00,152.7091
2025-01-15T01:00:00+00:00,151.8984
2025-01-15T02:00:00+00:00,151.0746
2025-01-15T03:00:00+00:00,150.2433
2025-01-15T04:00:00+00:00,149.4103
2025-01-15T05:00:00+00:00,148.5815
2025-01-15T06:00:00+00:00,147.7624
2025-01-15T07:00:00+00:00,146.9589
2025-01-15T08:00:00+00:00,146.1766
2025-01-15T09:00:00+00:00,145.4207
2025-01-15T10:00:00+00:00,144.6966
2025-01-15T11:00:00+00:00,144.0094
2025-01-15T12:00:00+00:00,143.3637
2025-01-15T13:00:00+00:00,142.7640
2025-01-15T14:00:00+00:00,142.2146
2025-01-15T15:00:00+00:00,141.7192
2025-01-15T16:00:00+00:00,141.2813
2025-01-15T17:00:00+00:00,140.9039
2025-01-15T18:00:00+00:00,140.5897
2025-01-15T19:00:00+00:00,140.3407
2025-01-15T20:00:00+00:00,140.1588
2025-01-15T21:00:00+00:00,140.0452
2025-01-15T22:00:00+00:00,140.0007
2025-01-15T23:00:00+00:00,140.0256
2025-01-16T00:00:00+00:00,140.1197
2025-01-16T01:00:00+00:00,140.2824
2025-01-16T02:00:00+00:00,140.5125
2025-01-16T03:00:00+00:00,140.8085
2025-01-16T04:00:00+00:00,141.1682
2025-01-16T05:00:00+00:00,141.5893
2025-01-16T06:00:00+00:00,142.0687
2025-01-16T07:00:00+00:00,142.6032
2025-01-16T08:00:00+00:00,143.1890
2025-01-16T09:00:00+00:00,143.8221
2025-01-16T10:00:00+00:00,144.4981
2025-01-16T11:00:00+00:00,145.2122
2025-01-16T12:00:00+00:00,145.9596
2025-01-16T13:00:00+00:00,146.7350
2025-01-16T14:00:00+00:00,147.5331
2025-01-16T15:00:00+00:00,148.3483
2025-01-16T16:00:00+00:00,149.1750
2025-01-16T17:00:00+00:00,150.0074
2025-01-16T18:00:00+00:00,150.8397
2025-01-16T19:00:00+00:00,151.6663
2025-01-16T20:00:00+00:00,152.4812
2025-01-16T21:00:00+00:00,153.2789
2025-01-16T22:00:00+00:00,154.0539
2025-01-16T23:00:00+00:00,154.8007
2025-01-17T00:00:00+00:00,155.5143
2025-01-17T01:00:00+00:00,156.1895
2025-01-17T02:00:00+00:00,156.8218
2025-01-17T03:00:00+00:00,157.4067
2025-01-17T04:00:00+00:00,157.9403
2025-01-17T05:00:00+00:00,158.4187
2025-01-17T06:00:00+00:00,158.8387
2025-01-17T07:00:00+00:00,159.1974
2025-01-17T08:00:00+00:00,159.4922
2025-01-17T09:00:00+00:00,159.7211
2025-01-17T10:00:00+00:00,159.8826
2025-01-17T11:00:00+00:00,159.9755
2025-01-17T12:00:00+00:00,159.9991
2025-01-17T13:00:00+00:00,159.9534
2025-01-17T14:00:00+00:00,159.8385
2025-01-17T15:00:00+00:00,159.6554
2025-01-17T16:00:00+00:00,159.4053
2025-01-17T17:00:00+00:00,159.0899
2025-01-17T18:00:00+00:00,158.7114
2025-01-17T19:00:00+00:00,158.2724
2025-01-17T20:00:00+00:00,157.7761
2025-01-17T21:00:00+00:00,157.2257
2025-01-17T22:00:00+00:00,156.6253
2025-01-17T23:00:00+00:00,155.9788
2025-01-18T00:00:00+00:00,155.2908
2025-01-18T01:00:00+00:00,154.5661
2025-01-18T02:00:00+00:00,153.8098
2025-01-18T03:00:00+00:00,153.0270
2025-01-18T04:00:00+00:00,152.2231
2025-01-18T05:00:00+00:00,151.4039
2025-01-18T06:00:00+00:00,150.5749
2025-01-18T07:00:00+00:00,149.7419
2025-01-18T08:00:00+00:00,148.9107
2025-01-18T09:00:00+00:00,148.0871
2025-01-18T10:00:00+00:00,147.2767
2025-01-18T11:00:00+00:00,146.4852
2025-01-18T12:00:00+00:00,145.7182
2025-01-18T13:00:00+00:00,144.9808
2025-01-18T14:00:00+00:00,144.2783
2025-01-18T15:00:00+00:00,143.6155
2025-01-18T16:00:00+00:00,142.9970
2025-01-18T17:00:00+00:00,142.4271
2025-01-18T18:00:00+00:00,141.9098
2025-01-18T19:00:00+00:00,141.4486
2025-01-18T20:00:00+00:00,141.0468
2025-01-18T21:00:00+00:00,140.7071
2025-01-18T22:00:00+00:00,140.4319
2025-01-18T23:00:00+00:00,140.2231
2025-01-19T00:00:00+00:00,140.0822
2025-01-19T01:00:00+00:00,140.0101
2025-01-19T02:00:00+00:00,140.0074
2025-01-19T03:00:00+00:00,140.0739
2025-01-19T04:00:00+00:00,140.2094
2025-01-19T05:00:00+00:00,140.4129
2025-01-19T06:00:00+00:00,140.6828
2025-01-19T07:00:00+00:00,141.0175
2025-01-19T08:00:00+00:00,141.4144
2025-01-19T09:00:00+00:00,141.8710
2025-01-19T10:00:00+00:00,142.3840
2025-01-19T11:00:00+00:00,142.9498
2025-01-19T12:00:00+00:00,143.5646
2025-01-19T13:00:00+00:00,144.2241
2025-01-19T14:00:00+00:00,144.9236
2025-01-19T15:00:00+00:00,145.6583
2025-01-19T16:00:00+00:00,146.4232
2025-01-19T17:00:00+00:00,147.2130
2025-01-19T18:00:00+00:00,148.0220
2025-01-19T19:00:00+00:00,148.8448
2025-01-19T20:00:00+00:00,149.6756
2025-01-19T21:00:00+00:00,150.5087
2025-01-19T22:00:00+00:00,151.3382
2025-01-19T23:00:00+00:00,152.1584
2025-01-20T00:00:00+00:00,152.9637
2025-01-20T01:00:00+00:00,153.7484
2025-01-20T02:00:00+00:00,154.5070
2025-01-20T03:00:00+00:00,155.2344
2025-01-20T04:00:00+00:00,155.9255
2025-01-20T05:00:00+00:00,156.5754
2025-01-20T06:00:00+00:00,157.1797
2025-01-20T07:00:00+00:00,157.7342
2025-01-20T08:00:00+00:00,158.2350
2025-01-20T09:00:00+00:00,158.6786
2025-01-20T10:00:00+00:00,159.0621
2025-01-20T11:00:00+00:00,159.3826
2025-01-20T12:00:00+00:00,159.6380
2025-01-20T13:00:00+00:00,159.8265
2025-01-20T14:00:00+00:00,159.9468
2025-01-20T15:00:00+00:00,159.9980
2025-01-20T16:00:00+00:00,159.9799
2025-01-20T17:00:00+00:00,159.8925
2025-01-20T18:00:00+00:00,159.7365
2025-01-20T19:00:00+00:00,159.5128
2025-01-20T20:00:00+00:00,159.2232
2025-01-20T21:00:00+00:00,158.8695
2025-01-20T22:00:00+00:00,158.4543
2025-01-20T23:00:00+00:00,157.9804
2025-01-21T00:00:00+00:00,157.4511
2025-01-21T01:00:00+00:00,156.8701
2025-01-21T02:00:00+00:00,156.2415
2025-01-21T03:00:00+00:00,155.5695
2025-01-21T04:00:00+00:00,154.8588
2025-01-21T05:00:00+00:00,154.1144
2025-01-21T06:00:00+00:00,153.3415
2025-01-21T07:00:00+00:00,152.5454
2025-01-21T08:00:00+00:00,151.7316
2025-01-21T09:00:00+00:00,150.9058
2025-01-21T10:00:00+00:00,150.0737
2025-01-21T11:00:00+00:00,149.2411
2025-01-21T12:00:00+00:00,148.4138
2025-01-21T13:00:00+00:00,147.5974
2025-01-21T14:00:00+00:00,146.7978
2025-01-21T15:00:00+00:00,146.0204
2025-01-21T16:00:00+00:00,145.2706
2025-01-21T17:00:00+00:00,144.5536
2025-01-21T18:00:00+00:00,143.8744
2025-01-21T19:00:00+00:00,143.2377
2025-01-21T20:00:00+00:00,142.6480
2025-01-21T21:00:00+00:00,142.1093
2025-01-21T22:00:00+00:00,141.6253
2025-01-21T23:00:00+00:00,141.1995
2025-01-22T00:00:00+00:00,140.8348
2025-01-22T01:00:00+00:00,140.5337
2025-01-22T02:00:00+00:00,140.2982
2025-01-22T03:00:00+00:00,140.1301
2025-01-22T04:00:00+00:00,140.0305
2025-01-22T05:00:00+00:00,140.0001
2025-01-22T06:00:00+00:00,140.0391
2025-01-22T07:00:00+00:00,140.1473
2025-01-22T08:00:00+00:00,140.3238
2025-01-22T09:00:00+00:00,140.5675
2025-01-22T10:00:00+00:00,140.8766
2025-01-22T11:00:00+00:00,141.2491
2025-01-22T12:00:00+00:00,141.6823
2025-01-22T13:00:00+00:00,142.1732
2025-01-22T14:00:00+00:00,142.7184
2025-01-22T15:00:00+00:00,143.3142
2025-01-22T16:00:00+00:00,143.9564
2025-01-22T17:00:00+00:00,144.6405
2025-01-22T18:00:00+00:00,145.3618
2025-01-22T19:00:00+00:00,146.1154
2025-01-22T20:00:00+00:00,146.8958
2025-01-22T21:00:00+00:00,147.6979
2025-01-22T22:00:00+00:00,148.5159
2025-01-22T23:00:00+00:00,149.3442
2025-01-23T00:00:00+00:00,150.1770
2025-01-23T01:00:00+00:00,151.0086
2025-01-23T02:00:00+00:00,151.8333
2025-01-23T03:00:00+00:00,152.6452
2025-01-23T04:00:00+00:00,153.4387
2025-01-23T05:00:00+00:00,154.2084
2025-01-23T06:00:00+00:00,154.9489
2025-01-23T07:00:00+00:00,155.6550
2025-01-23T08:00:00+00:00,156.3218
2025-01-23T09:00:00+00:00,156.9448
2025-01-23T10:00:00+00:00,157.5196
2025-01-23T11:00:00+00:00,158.0422
2025-01-23T12:00:00+00:00,158.5090
2025-01-23T13:00:00+00:00,158.9168
2025-01-23T14:00:00+00:00,159.2626
2025-01-23T15:00:00+00:00,159.5442
2025-01-23T16:00:00+00:00,159.7595
2025-01-23T17:00:00+00:00,159.9071
2025-01-23T18:00:00+00:00,159.9859
2025-01-23T19:00:00+00:00,159.9954
2025-01-23T20:00:00+00:00,159.9356
2025-01-23T21:00:00+00:00,159.8068
2025-01-23T22:00:00+00:00,159.6099
2025-01-23T23:00:00+00:00,159.3463
2025-01-24T00:00:00+00:00,159.0179
2025-01-24T01:00:00+00:00,158.6269
2025-01-24T02:00:00+00:00,158.1760
2025-01-24T03:00:00+00:00,157.6683
2025-01-24T04:00:00+00:00,157.1074
2025-01-24T05:00:00+00:00,156.4973
2025-01-24T06:00:00+00:00,155.8420
2025-01-24T07:00:00+00:00,155.1461
2025-01-24T08:00:00+00:00,154.4146
2025-01-24T09:00:00+00:00,153.6524
2025-01-24T10:00:00+00:00,152.8649
2025-01-24T11:00:00+00:00,152.0574
2025-01-24T12:00:00+00:00,151.2357
2025-01-24T13:00:00+00:00,150.4055
2025-01-24T14:00:00+00:00,149.5724
2025-01-24T15:00:00+00:00,148.7422
2025-01-24T16:00:00+00:00,147.9208
2025-01-24T17:00:00+00:00,147.1139
2025-01-24T18:00:00+00:00,146.3269
2025-01-24T19:00:00+00:00,145.5655
2025-01-24T20:00:00+00:00,144.8348
2025-01-24T21:00:00+00:00,144.1400
2025-01-24T22:00:00+00:00,143.4859
2025-01-24T23:00:00+00:00,142.8769
2025-01-25T00:00:00+00:00,142.3175
2025-01-25T01:00:00+00:00,141.8113
2025-01-25T02:00:00+00:00,141.3619
2025-01-25T03:00:00+00:00,140.9725
2025-01-25T04:00:00+00:00,140.6458
2025-01-25T05:00:00+00:00,140.3840
2025-01-25T06:00:00+00:00,140.1889
2025-01-25T07:00:00+00:00,140.0619
2025-01-25T08:00:00+00:00,140.0039
2025-01-25T09:00:00+00:00,140.0153
2025-01-25T10:00:00+00:00,140.0960
2025-01-25T11:00:00+00:00,140.2454
2025-01-25T12:00:00+00:00,140.4625
2025-01-25T13:00:00+00:00,140.7458
2025-01-25T14:00:00+00:00,141.0933
2025-01-25T15:00:00+00:00,141.5026
2025-01-25T16:00:00+00:00,141.9710
2025-01-25T17:00:00+00:00,142.4950
2025-01-25T18:00:00+00:00,143.0712
2025-01-25T19:00:00+00:00,143.6954
2025-01-25T20:00:00+00:00,144.3634
2025-01-25T21:00:00+00:00,145.0705
2025-01-25T22:00:00+00:00,145.8118
2025-01-25T23:00:00+00:00,146.5821
2025-01-26T00:00:00+00:00,147.3763
2025-01-26T01:00:00+00:00,148.1886
2025-01-26T02:00:00+00:00,149.0134
2025-01-26T03:00:00+00:00,149.8452
2025-01-26T04:00:00+00:00,150.6780
2025-01-26T05:00:00+00:00,151.5061
2025-01-26T06:00:00+00:00,152.3237
2025-01-26T07:00:00+00:00,153.1253
2025-01-26T08:00:00+00:00,153.9051
2025-01-26T09:00:00+00:00,154.6578
2025-01-26T10:00:00+00:00,155.3782
2025-01-26T11:00:00+00:00,156.0613
2025-01-26T12:00:00+00:00,156.7023
2025-01-26T13:00:00+00:00,157.2968
2025-01-26T14:00:00+00:00,157.8406
2025-01-26T15:00:00+00:00,158.3301
2025-01-26T16:00:00+00:00,158.7617
2025-01-26T17:00:00+00:00,159.1325
2025-01-26T18:00:00+00:00,159.4399
2025-01-26T19:00:00+00:00,159.6818
2025-01-26T20:00:00+00:00,159.8565
2025-01-26T21:00:00+00:00,159.9628
2025-01-26T22:00:00+00:00,160.0000
2025-01-26T23:00:00+00:00,159.9677
2025-01-27T00:00:00+00:00,159.8663
2025-01-27T01:00:00+00:00,159.6964
2025-01-27T02:00:00+00:00,159.4592
2025-01-27T03:00:00+00:00,159.1563
2025-01-27T04:00:00+00:00,158.7899
2025-01-27T05:00:00+00:00,158.3625
2025-01-27T06:00:00+00:00,157.8771
2025-01-27T07:00:00+00:00,157.3369
2025-01-27T08:00:00+00:00,156.7459
2025-01-27T09:00:00+00:00,156.1080
2025-01-27T10:00:00+00:00,155.4278
